country,origin,year,month,ym,number,dum
Germany,Niger,2014,8,2014-08,18,-0
Germany,Nigeria,2014,8,2014-08,445,-0
Germany,Pakistan,2014,8,2014-08,363,-0
Germany,Philippines,2014,8,2014-08,3,-0
Germany,Rep. of Korea,2014,8,2014-08,1,-0
Germany,Rep. of Moldova,2014,8,2014-08,32,-0
Germany,Russian Federation,2014,8,2014-08,371,-0
Germany,Rwanda,2014,8,2014-08,2,-0
Germany,Senegal,2014,8,2014-08,90,-0
Germany,Serbia and Kosovo: S/RES/1244 (1999),2014,8,2014-08,2068,-0
Germany,Sierra Leone,2014,8,2014-08,17,-0
Germany,Somalia,2014,8,2014-08,522,-0
Germany,South Africa,2014,8,2014-08,5,-0
Germany,South Sudan,2014,8,2014-08,1,-0
Germany,Sri Lanka,2014,8,2014-08,45,-0
Germany,Stateless,2014,8,2014-08,98,-0
Germany,Sudan,2014,8,2014-08,115,-0
Germany,Sweden,2014,8,2014-08,2,-0
Germany,Syrian Arab Rep.,2014,8,2014-08,3639,-0
Germany,Tajikistan,2014,8,2014-08,22,-0
Germany,Thailand,2014,8,2014-08,2,-0
Germany,The former Yugoslav Rep. of Macedonia,2014,8,2014-08,498,-0
Germany,Togo,2014,8,2014-08,8,-0
Germany,Tunisia,2014,8,2014-08,49,-0
Germany,Turkey,2014,8,2014-08,113,-0
Germany,Turkmenistan,2014,8,2014-08,26,-0
Germany,Uganda,2014,8,2014-08,11,-0
Germany,Ukraine,2014,8,2014-08,140,-0
Germany,United Rep. of Tanzania,2014,8,2014-08,2,-0
Germany,Various/unknown,2014,8,2014-08,508,-0
Germany,Venezuela (Bolivarian Republic of),2014,8,2014-08,3,-0
Germany,Viet Nam,2014,8,2014-08,46,-0
Germany,Yemen,2014,8,2014-08,26,-0
Germany,Zimbabwe,2014,8,2014-08,4,-0
Germany,Afghanistan,2015,8,2015-08,2778,-0
Germany,Albania,2015,8,2015-08,8212,-0
Germany,Algeria,2015,8,2015-08,161,-0
Germany,Angola,2015,8,2015-08,2,-0
Germany,Armenia,2015,8,2015-08,142,-0
Germany,Azerbaijan,2015,8,2015-08,41,-0
Germany,Bahrain,2015,8,2015-08,4,-0
Germany,Bangladesh,2015,8,2015-08,46,-0
Germany,Belarus,2015,8,2015-08,18,-0
Germany,Benin,2015,8,2015-08,19,-0
Germany,Bosnia and Herzegovina,2015,8,2015-08,369,-0
Germany,Brazil,2015,8,2015-08,5,-0
Germany,Bulgaria,2015,8,2015-08,2,-0
Germany,Burkina Faso,2015,8,2015-08,12,-0
Germany,Cambodia,2015,8,2015-08,1,-0
Germany,Cameroon,2015,8,2015-08,140,-0
Germany,Chad,2015,8,2015-08,14,-0
Germany,China,2015,8,2015-08,79,-0
Germany,Colombia,2015,8,2015-08,1,-0
Germany,Congo,2015,8,2015-08,3,-0
Germany,Croatia,2015,8,2015-08,1,-0
Germany,Cuba,2015,8,2015-08,12,-0
Germany,Côte d'Ivoire,2015,8,2015-08,66,-0
Germany,Dem. Rep. of the Congo,2015,8,2015-08,24,-0
Germany,Djibouti,2015,8,2015-08,2,-0
Germany,Dominican Rep.,2015,8,2015-08,1,-0
Germany,Egypt,2015,8,2015-08,53,-0
Germany,Eritrea,2015,8,2015-08,1210,-0
Germany,Ethiopia,2015,8,2015-08,165,-0
Germany,France,2015,8,2015-08,1,-0
Germany,Gambia,2015,8,2015-08,399,-0
Germany,Georgia,2015,8,2015-08,162,-0
Germany,Ghana,2015,8,2015-08,85,-0
Germany,Guinea,2015,8,2015-08,47,-0
Germany,Guinea-Bissau,2015,8,2015-08,11,-0
Germany,Honduras,2015,8,2015-08,1,-0
Germany,India,2015,8,2015-08,100,-0
Germany,Iran (Islamic Rep. of),2015,8,2015-08,323,-0
Germany,Iraq,2015,8,2015-08,2098,-0
Germany,Israel,2015,8,2015-08,1,-0
Germany,Jordan,2015,8,2015-08,12,-0
Germany,Kazakhstan,2015,8,2015-08,4,-0
Germany,Kenya,2015,8,2015-08,4,-0
Germany,Kyrgyzstan,2015,8,2015-08,4,-0
Germany,Lebanon,2015,8,2015-08,35,-0
Germany,Liberia,2015,8,2015-08,16,-0
Germany,Libya,2015,8,2015-08,56,-0
Germany,Lithuania,2015,8,2015-08,1,-0
Germany,Mali,2015,8,2015-08,42,-0
Germany,Mauritania,2015,8,2015-08,10,-0
Germany,Mongolia,2015,8,2015-08,11,-0
Germany,Montenegro,2015,8,2015-08,302,-0
Germany,Morocco,2015,8,2015-08,80,-0
Germany,Myanmar,2015,8,2015-08,4,-0
Germany,Niger,2015,8,2015-08,5,-0
Germany,Nigeria,2015,8,2015-08,525,-0
Germany,Pakistan,2015,8,2015-08,640,-0
Germany,Peru,2015,8,2015-08,2,-0
Germany,Philippines,2015,8,2015-08,1,-0
Germany,Rep. of Moldova,2015,8,2015-08,138,-0
Germany,Romania,2015,8,2015-08,1,-0
Germany,Russian Federation,2015,8,2015-08,397,-0
Germany,Saudi Arabia,2015,8,2015-08,2,-0
Germany,Senegal,2015,8,2015-08,111,-0
Germany,Serbia and Kosovo: S/RES/1244 (1999),2015,8,2015-08,2218,-0
Germany,Sierra Leone,2015,8,2015-08,45,-0
Germany,Somalia,2015,8,2015-08,470,-0
Germany,South Sudan,2015,8,2015-08,1,-0
Germany,Sri Lanka,2015,8,2015-08,13,-0
Germany,Stateless,2015,8,2015-08,275,-0
Germany,Sudan,2015,8,2015-08,179,-0
Germany,Syrian Arab Rep.,2015,8,2015-08,11218,-0
Germany,Tajikistan,2015,8,2015-08,6,-0
Germany,The former Yugoslav Rep. of Macedonia,2015,8,2015-08,905,-0
Germany,Togo,2015,8,2015-08,32,-0
Germany,Tunisia,2015,8,2015-08,53,-0
Germany,Turkey,2015,8,2015-08,97,-0
Germany,Turkmenistan,2015,8,2015-08,37,-0
Germany,Uganda,2015,8,2015-08,12,-0
Germany,Ukraine,2015,8,2015-08,230,-0
Germany,United Rep. of Tanzania,2015,8,2015-08,2,-0
Germany,United States of America,2015,8,2015-08,1,-0
Germany,Uzbekistan,2015,8,2015-08,3,-0
Germany,Various/unknown,2015,8,2015-08,1192,-0
Germany,Venezuela (Bolivarian Republic of),2015,8,2015-08,2,-0
Germany,Viet Nam,2015,8,2015-08,65,-0
Germany,Yemen,2015,8,2015-08,41,-0
Germany,Zimbabwe,2015,8,2015-08,1,-0
Germany,Afghanistan,2016,8,2016-08,20353,-0
Germany,Albania,2016,8,2016-08,1704,-0
Germany,Algeria,2016,8,2016-08,424,-0
Germany,Angola,2016,8,2016-08,33,-0
Germany,Armenia,2016,8,2016-08,886,-0
Germany,Azerbaijan,2016,8,2016-08,663,-0
Germany,Bangladesh,2016,8,2016-08,558,-0
Germany,Belarus,2016,8,2016-08,43,-0
Germany,Benin,2016,8,2016-08,33,-0
Germany,Bhutan,2016,8,2016-08,2,-0
Germany,Bosnia and Herzegovina,2016,8,2016-08,236,-0
Germany,Bulgaria,2016,8,2016-08,2,-0
Germany,Burkina Faso,2016,8,2016-08,38,-0
Germany,Burundi,2016,8,2016-08,17,-0
Germany,Cabo Verde,2016,8,2016-08,1,-0
Germany,Cameroon,2016,8,2016-08,148,-0
Germany,Central African Rep.,2016,8,2016-08,7,-0
Germany,Chad,2016,8,2016-08,23,-0
Germany,China,2016,8,2016-08,162,-0
Germany,Colombia,2016,8,2016-08,13,-0
Germany,Congo,2016,8,2016-08,22,-0
Germany,Croatia,2016,8,2016-08,1,-0
Germany,Cuba,2016,8,2016-08,10,-0
Germany,Czech Rep.,2016,8,2016-08,1,-0
Germany,Côte d'Ivoire,2016,8,2016-08,388,-0
Germany,Dem. People's Rep. of Korea,2016,8,2016-08,4,-0
Germany,Dem. Rep. of the Congo,2016,8,2016-08,48,-0
Germany,Djibouti,2016,8,2016-08,1,-0
Germany,Dominican Rep.,2016,8,2016-08,1,-0
Germany,Ecuador,2016,8,2016-08,1,-0
Germany,Egypt,2016,8,2016-08,291,-0
Germany,Eritrea,2016,8,2016-08,2114,-0
Germany,Ethiopia,2016,8,2016-08,698,-0
Germany,Gabon,2016,8,2016-08,9,-0
Germany,Gambia,2016,8,2016-08,690,-0
Germany,Georgia,2016,8,2016-08,456,-0
Germany,Ghana,2016,8,2016-08,599,-0
Germany,Greece,2016,8,2016-08,1,-0
Germany,Guinea,2016,8,2016-08,531,-0
Germany,Guinea-Bissau,2016,8,2016-08,48,-0
Germany,Haiti,2016,8,2016-08,1,-0
Germany,India,2016,8,2016-08,465,-0
Germany,Indonesia,2016,8,2016-08,3,-0
Germany,Iran (Islamic Rep. of),2016,8,2016-08,3820,-0
Germany,Iraq,2016,8,2016-08,12009,-0
Germany,Israel,2016,8,2016-08,3,-0
Germany,Italy,2016,8,2016-08,4,-0
Germany,Jamaica,2016,8,2016-08,5,-0
Germany,Jordan,2016,8,2016-08,19,-0
Germany,Kazakhstan,2016,8,2016-08,17,-0
Germany,Kenya,2016,8,2016-08,19,-0
Germany,Kuwait,2016,8,2016-08,6,-0
Germany,Kyrgyzstan,2016,8,2016-08,34,-0
Germany,Lebanon,2016,8,2016-08,923,-0
Germany,Liberia,2016,8,2016-08,38,-0
Germany,Libya,2016,8,2016-08,131,-0
Germany,Mali,2016,8,2016-08,250,-0
Germany,Mauritania,2016,8,2016-08,3,-0
Germany,Mongolia,2016,8,2016-08,139,-0
Germany,Montenegro,2016,8,2016-08,191,-0
Germany,Morocco,2016,8,2016-08,611,-0
Germany,Myanmar,2016,8,2016-08,24,-0
Germany,Nepal,2016,8,2016-08,39,-0
Germany,Netherlands,2016,8,2016-08,1,-0
Germany,Niger,2016,8,2016-08,22,-0
Germany,Nigeria,2016,8,2016-08,2282,-0
Germany,Pakistan,2016,8,2016-08,2227,-0
Germany,Philippines,2016,8,2016-08,6,-0
Germany,Poland,2016,8,2016-08,1,-0
Germany,Qatar,2016,8,2016-08,2,-0
Germany,Rep. of Moldova,2016,8,2016-08,261,-0
Germany,Russian Federation,2016,8,2016-08,1739,-0
Germany,Rwanda,2016,8,2016-08,21,-0
Germany,Saudi Arabia,2016,8,2016-08,1,-0
Germany,Senegal,2016,8,2016-08,116,-0
Germany,Serbia and Kosovo: S/RES/1244 (1999),2016,8,2016-08,1348,-0
Germany,Sierra Leone,2016,8,2016-08,144,-0
Germany,Somalia,2016,8,2016-08,1336,-0
Germany,South Africa,2016,8,2016-08,3,-0
Germany,South Sudan,2016,8,2016-08,25,-0
Germany,Spain,2016,8,2016-08,2,-0
Germany,Sri Lanka,2016,8,2016-08,74,-0
Germany,Stateless,2016,8,2016-08,597,-0
Germany,Sudan,2016,8,2016-08,479,-0
Germany,Suriname,2016,8,2016-08,2,-0
Germany,Syrian Arab Rep.,2016,8,2016-08,27315,-0
Germany,Tajikistan,2016,8,2016-08,419,-0
Germany,The former Yugoslav Rep. of Macedonia,2016,8,2016-08,560,-0
Germany,Togo,2016,8,2016-08,54,-0
Germany,Tunisia,2016,8,2016-08,110,-0
Germany,Turkey,2016,8,2016-08,754,-0
Germany,Turkmenistan,2016,8,2016-08,10,-0
Germany,Uganda,2016,8,2016-08,33,-0
Germany,Ukraine,2016,8,2016-08,197,-0
Germany,United Arab Emirates,2016,8,2016-08,4,-0
Germany,United Kingdom of Great Britain and Northern Ireland,2016,8,2016-08,1,-0
Germany,United Rep. of Tanzania,2016,8,2016-08,20,-0
Germany,United States of America,2016,8,2016-08,1,-0
Germany,Uzbekistan,2016,8,2016-08,11,-0
Germany,Various/unknown,2016,8,2016-08,1712,-0
Germany,Venezuela (Bolivarian Republic of),2016,8,2016-08,15,-0
Germany,Viet Nam,2016,8,2016-08,63,-0
Germany,Yemen,2016,8,2016-08,82,-0
Germany,Zambia,2016,8,2016-08,1,-0
Germany,Zimbabwe,2016,8,2016-08,52,-0
Germany,Afghanistan,2017,8,2017-08,1315,-0
Germany,Albania,2017,8,2017-08,479,-0
Germany,Algeria,2017,8,2017-08,147,-0
Germany,Angola,2017,8,2017-08,21,-0
Germany,Armenia,2017,8,2017-08,276,-0
Germany,Azerbaijan,2017,8,2017-08,304,-0
Germany,Bangladesh,2017,8,2017-08,31,-0
Germany,Belarus,2017,8,2017-08,34,-0
Germany,Benin,2017,8,2017-08,12,-0
Germany,Bosnia and Herzegovina,2017,8,2017-08,46,-0
Germany,Burkina Faso,2017,8,2017-08,17,-0
Germany,Cameroon,2017,8,2017-08,108,-0
Germany,Central African Rep.,2017,8,2017-08,6,-0
Germany,Chad,2017,8,2017-08,13,-0
Germany,China,2017,8,2017-08,56,-0
Germany,Congo,2017,8,2017-08,5,-0
Germany,Côte d'Ivoire,2017,8,2017-08,150,-0
Germany,Dem. Rep. of the Congo,2017,8,2017-08,33,-0
Germany,Eritrea,2017,8,2017-08,414,-0
Germany,Ethiopia,2017,8,2017-08,113,-0
Germany,Gambia,2017,8,2017-08,223,-0
Germany,Georgia,2017,8,2017-08,213,-0
Germany,Ghana,2017,8,2017-08,78,-0
Germany,Guinea,2017,8,2017-08,329,-0
Germany,Guinea-Bissau,2017,8,2017-08,14,-0
Germany,India,2017,8,2017-08,102,-0
Germany,Iran (Islamic Rep. of),2017,8,2017-08,632,-0
Germany,Iraq,2017,8,2017-08,2012,-0
Germany,Jamaica,2017,8,2017-08,6,-0
Germany,Jordan,2017,8,2017-08,41,-0
Germany,Kazakhstan,2017,8,2017-08,14,-0
Germany,Kenya,2017,8,2017-08,22,-0
Germany,Kyrgyzstan,2017,8,2017-08,16,-0
Germany,Lebanon,2017,8,2017-08,99,-0
Germany,Liberia,2017,8,2017-08,28,-0
Germany,Libya,2017,8,2017-08,109,-0
Germany,Mali,2017,8,2017-08,29,-0
Germany,Mongolia,2017,8,2017-08,16,-0
Germany,Montenegro,2017,8,2017-08,14,-0
Germany,Morocco,2017,8,2017-08,180,-0
Germany,Mozambique,2017,8,2017-08,5,-0
Germany,Myanmar,2017,8,2017-08,6,-0
Germany,Niger,2017,8,2017-08,11,-0
Germany,Nigeria,2017,8,2017-08,679,-0
Germany,Pakistan,2017,8,2017-08,334,-0
Germany,Rep. of Moldova,2017,8,2017-08,61,-0
Germany,Russian Federation,2017,8,2017-08,498,-0
Germany,Rwanda,2017,8,2017-08,6,-0
Germany,Saudi Arabia,2017,8,2017-08,11,-0
Germany,Senegal,2017,8,2017-08,12,-0
Germany,Serbia and Kosovo: S/RES/1244 (1999),2017,8,2017-08,223,-0
Germany,Sierra Leone,2017,8,2017-08,61,-0
Germany,Somalia,2017,8,2017-08,673,-0
Germany,South Sudan,2017,8,2017-08,9,-0
Germany,Sri Lanka,2017,8,2017-08,39,-0
Germany,Stateless,2017,8,2017-08,113,-0
Germany,Sudan,2017,8,2017-08,243,-0
Germany,Syrian Arab Rep.,2017,8,2017-08,4079,-0
Germany,Tajikistan,2017,8,2017-08,72,-0
Germany,The former Yugoslav Rep. of Macedonia,2017,8,2017-08,175,-0
Germany,Togo,2017,8,2017-08,46,-0
Germany,Tunisia,2017,8,2017-08,26,-0
Germany,Turkey,2017,8,2017-08,829,-0
Germany,Turkmenistan,2017,8,2017-08,15,-0
Germany,Uganda,2017,8,2017-08,5,-0
Germany,Ukraine,2017,8,2017-08,64,-0
Germany,United Rep. of Tanzania,2017,8,2017-08,7,-0
Germany,Various/unknown,2017,8,2017-08,409,-0
Germany,Venezuela (Bolivarian Republic of),2017,8,2017-08,31,-0
Germany,Viet Nam,2017,8,2017-08,42,-0
Germany,Yemen,2017,8,2017-08,45,-0
Germany,Zimbabwe,2017,8,2017-08,17,-0
Germany,Afghanistan,2018,8,2018-08,780,-0
Germany,Albania,2018,8,2018-08,157,-0
Germany,Algeria,2018,8,2018-08,90,-0
Germany,Angola,2018,8,2018-08,28,-0
Germany,Armenia,2018,8,2018-08,126,-0
Germany,Azerbaijan,2018,8,2018-08,139,-0
Germany,Bangladesh,2018,8,2018-08,25,-0
Germany,Belarus,2018,8,2018-08,21,-0
Germany,Benin,2018,8,2018-08,9,-0
Germany,Bosnia and Herzegovina,2018,8,2018-08,16,-0
Germany,Burkina Faso,2018,8,2018-08,9,-0
Germany,Cameroon,2018,8,2018-08,59,-0
Germany,Chad,2018,8,2018-08,7,-0
Germany,China,2018,8,2018-08,51,-0
Germany,Colombia,2018,8,2018-08,16,-0
Germany,Côte d'Ivoire,2018,8,2018-08,77,-0
Germany,Dem. Rep. of the Congo,2018,8,2018-08,17,-0
Germany,Egypt,2018,8,2018-08,64,-0
Germany,Eritrea,2018,8,2018-08,299,-0
Germany,Ethiopia,2018,8,2018-08,70,-0
Germany,Gambia,2018,8,2018-08,79,-0
Germany,Georgia,2018,8,2018-08,180,-0
Germany,Ghana,2018,8,2018-08,70,-0
Germany,Guinea,2018,8,2018-08,224,-0
Germany,Guinea-Bissau,2018,8,2018-08,10,-0
Germany,India,2018,8,2018-08,97,-0
Germany,Iran (Islamic Rep. of),2018,8,2018-08,1119,-0
Germany,Iraq,2018,8,2018-08,1325,-0
Germany,Israel,2018,8,2018-08,6,-0
Germany,Jordan,2018,8,2018-08,9,-0
Germany,Kazakhstan,2018,8,2018-08,7,-0
Germany,Kenya,2018,8,2018-08,22,-0
Germany,Kyrgyzstan,2018,8,2018-08,12,-0
Germany,Lebanon,2018,8,2018-08,52,-0
Germany,Liberia,2018,8,2018-08,14,-0
Germany,Libya,2018,8,2018-08,79,-0
Germany,Mali,2018,8,2018-08,27,-0
Germany,Mongolia,2018,8,2018-08,11,-0
Germany,Montenegro,2018,8,2018-08,8,-0
Germany,Morocco,2018,8,2018-08,86,-0
Germany,Nicaragua,2018,8,2018-08,5,-0
Germany,Niger,2018,8,2018-08,6,-0
Germany,Nigeria,2018,8,2018-08,746,-0
Germany,Pakistan,2018,8,2018-08,175,-0
Germany,Rep. of Moldova,2018,8,2018-08,227,-0
Germany,Russian Federation,2018,8,2018-08,401,-0
Germany,Rwanda,2018,8,2018-08,7,-0
Germany,Saudi Arabia,2018,8,2018-08,5,-0
Germany,Senegal,2018,8,2018-08,15,-0
Germany,Serbia and Kosovo: S/RES/1244 (1999),2018,8,2018-08,78,-0
Germany,Sierra Leone,2018,8,2018-08,22,-0
Germany,Somalia,2018,8,2018-08,412,-0
Germany,Sri Lanka,2018,8,2018-08,22,-0
Germany,Stateless,2018,8,2018-08,58,-0
Germany,Sudan,2018,8,2018-08,75,-0
Germany,Syrian Arab Rep.,2018,8,2018-08,3222,-0
Germany,Tajikistan,2018,8,2018-08,25,-0
Germany,The former Yugoslav Rep. of Macedonia,2018,8,2018-08,79,-0
Germany,Togo,2018,8,2018-08,11,-0
Germany,Tunisia,2018,8,2018-08,59,-0
Germany,Turkey,2018,8,2018-08,1212,-0
Germany,Turkmenistan,2018,8,2018-08,23,-0
Germany,Ukraine,2018,8,2018-08,100,-0
Germany,United Rep. of Tanzania,2018,8,2018-08,5,-0
Germany,Various/unknown,2018,8,2018-08,421,-0
Germany,Venezuela (Bolivarian Republic of),2018,8,2018-08,22,-0
Germany,Viet Nam,2018,8,2018-08,61,-0
Germany,Yemen,2018,8,2018-08,37,-0
Germany,Zimbabwe,2018,8,2018-08,19,-0
Germany,Afghanistan,2013,9,2013-09,733,-0
Germany,Albania,2013,9,2013-09,89,-0
Germany,Algeria,2013,9,2013-09,104,-0
Germany,Angola,2013,9,2013-09,10,-0
Germany,Argentina,2013,9,2013-09,1,-0
Germany,Armenia,2013,9,2013-09,115,-0
Germany,Azerbaijan,2013,9,2013-09,84,-0
Germany,Bangladesh,2013,9,2013-09,78,-0
Germany,Belarus,2013,9,2013-09,12,-0
Germany,Benin,2013,9,2013-09,9,-0
Germany,Bhutan,2013,9,2013-09,5,-0
Germany,Bosnia and Herzegovina,2013,9,2013-09,610,-0
Germany,Brazil,2013,9,2013-09,4,-0
Germany,Burkina Faso,2013,9,2013-09,14,-0
Germany,Burundi,2013,9,2013-09,1,-0
Germany,Cambodia,2013,9,2013-09,1,-0
Germany,Cameroon,2013,9,2013-09,30,-0
Germany,Chad,2013,9,2013-09,8,-0
Germany,China,2013,9,2013-09,30,-0
Germany,Congo,2013,9,2013-09,5,-0
Germany,Croatia,2013,9,2013-09,1,-0
Germany,Cuba,2013,9,2013-09,8,-0
Germany,Czech Rep.,2013,9,2013-09,4,-0
Germany,Côte d'Ivoire,2013,9,2013-09,28,-0
Germany,Dem. People's Rep. of Korea,2013,9,2013-09,10,-0
Germany,Dem. Rep. of the Congo,2013,9,2013-09,22,-0
Germany,Djibouti,2013,9,2013-09,3,-0
Germany,Egypt,2013,9,2013-09,326,-0
Germany,Eritrea,2013,9,2013-09,627,-0
Germany,Ethiopia,2013,9,2013-09,112,-0
Germany,Gambia,2013,9,2013-09,56,-0
Germany,Georgia,2013,9,2013-09,192,-0
Germany,Ghana,2013,9,2013-09,61,-0
Germany,Guinea,2013,9,2013-09,145,-0
Germany,Guinea-Bissau,2013,9,2013-09,9,-0
Germany,Haiti,2013,9,2013-09,1,-0
Germany,India,2013,9,2013-09,130,-0
Germany,Iran (Islamic Rep. of),2013,9,2013-09,326,-0
Germany,Iraq,2013,9,2013-09,373,-0
Germany,Israel,2013,9,2013-09,3,-0
Germany,Jordan,2013,9,2013-09,3,-0
Germany,Kazakhstan,2013,9,2013-09,3,-0
Germany,Kenya,2013,9,2013-09,4,-0
Germany,Kyrgyzstan,2013,9,2013-09,6,-0
Germany,Lebanon,2013,9,2013-09,43,-0
Germany,Liberia,2013,9,2013-09,2,-0
Germany,Libya,2013,9,2013-09,34,-0
Germany,Mali,2013,9,2013-09,55,-0
Germany,Mauritania,2013,9,2013-09,6,-0
Germany,Mongolia,2013,9,2013-09,15,-0
Germany,Montenegro,2013,9,2013-09,38,-0
Germany,Morocco,2013,9,2013-09,123,-0
Germany,Myanmar,2013,9,2013-09,12,-0
Germany,Nepal,2013,9,2013-09,2,-0
Germany,Niger,2013,9,2013-09,4,-0
Germany,Nigeria,2013,9,2013-09,187,-0
Germany,Pakistan,2013,9,2013-09,401,-0
Germany,Philippines,2013,9,2013-09,2,-0
Germany,Rep. of Moldova,2013,9,2013-09,12,-0
Germany,Romania,2013,9,2013-09,5,-0
Germany,Russian Federation,2013,9,2013-09,806,-0
Germany,Rwanda,2013,9,2013-09,1,-0
Germany,Senegal,2013,9,2013-09,89,-0
Germany,Serbia and Kosovo: S/RES/1244 (1999),2013,9,2013-09,2041,-0
Germany,Sierra Leone,2013,9,2013-09,6,-0
Germany,Somalia,2013,9,2013-09,434,-0
Germany,Sri Lanka,2013,9,2013-09,37,-0
Germany,Stateless,2013,9,2013-09,69,-0
Germany,Sudan,2013,9,2013-09,28,-0
Germany,Syrian Arab Rep.,2013,9,2013-09,1246,-0
Germany,Tajikistan,2013,9,2013-09,13,-0
Germany,The former Yugoslav Rep. of Macedonia,2013,9,2013-09,1057,-0
Germany,Togo,2013,9,2013-09,12,-0
Germany,Tunisia,2013,9,2013-09,48,-0
Germany,Turkey,2013,9,2013-09,124,-0
Germany,Turkmenistan,2013,9,2013-09,16,-0
Germany,Uganda,2013,9,2013-09,5,-0
Germany,Ukraine,2013,9,2013-09,5,-0
Germany,United Rep. of Tanzania,2013,9,2013-09,1,-0
Germany,United States of America,2013,9,2013-09,1,-0
Germany,Uzbekistan,2013,9,2013-09,5,-0
Germany,Various/unknown,2013,9,2013-09,294,-0
Germany,Viet Nam,2013,9,2013-09,37,-0
Germany,Yemen,2013,9,2013-09,16,-0
Germany,Zambia,2013,9,2013-09,1,-0
Germany,Afghanistan,2014,9,2014-09,922,-0
Germany,Albania,2014,9,2014-09,366,-0
Germany,Algeria,2014,9,2014-09,180,-0
Germany,Angola,2014,9,2014-09,7,-0
Germany,Armenia,2014,9,2014-09,254,-0
Germany,Azerbaijan,2014,9,2014-09,87,-0
Germany,Bahrain,2014,9,2014-09,2,-0
Germany,Bangladesh,2014,9,2014-09,76,-0
Germany,Belarus,2014,9,2014-09,3,-0
Germany,Benin,2014,9,2014-09,40,-0
Germany,Bosnia and Herzegovina,2014,9,2014-09,475,-0
Germany,Burkina Faso,2014,9,2014-09,27,-0
Germany,Cambodia,2014,9,2014-09,1,-0
Germany,Cameroon,2014,9,2014-09,70,-0
Germany,Central African Rep.,2014,9,2014-09,6,-0
Germany,Chad,2014,9,2014-09,9,-0
Germany,China,2014,9,2014-09,32,-0
Germany,Colombia,2014,9,2014-09,1,-0
Germany,Congo,2014,9,2014-09,9,-0
Germany,Cuba,2014,9,2014-09,2,-0
Germany,Czech Rep.,2014,9,2014-09,5,-0
Germany,Côte d'Ivoire,2014,9,2014-09,18,-0
Germany,Dem. People's Rep. of Korea,2014,9,2014-09,1,-0
Germany,Dem. Rep. of the Congo,2014,9,2014-09,17,-0
Germany,Dominican Rep.,2014,9,2014-09,1,-0
Germany,Egypt,2014,9,2014-09,112,-0
Germany,Equatorial Guinea,2014,9,2014-09,2,-0
Germany,Eritrea,2014,9,2014-09,1708,-0
Germany,Ethiopia,2014,9,2014-09,189,-0
Germany,Gabon,2014,9,2014-09,3,-0
Germany,Gambia,2014,9,2014-09,250,-0
Germany,Georgia,2014,9,2014-09,282,-0
Germany,Ghana,2014,9,2014-09,111,-0
Germany,Guinea,2014,9,2014-09,71,-0
Germany,Guinea-Bissau,2014,9,2014-09,30,-0
Germany,Hungary,2014,9,2014-09,1,-0
Germany,India,2014,9,2014-09,175,-0
Germany,Iran (Islamic Rep. of),2014,9,2014-09,284,-0
Germany,Iraq,2014,9,2014-09,517,-0
Germany,Israel,2014,9,2014-09,3,-0
Germany,Italy,2014,9,2014-09,1,-0
Germany,Jordan,2014,9,2014-09,7,-0
Germany,Kazakhstan,2014,9,2014-09,11,-0
Germany,Kenya,2014,9,2014-09,19,-0
Germany,Kyrgyzstan,2014,9,2014-09,1,-0
Germany,Latvia,2014,9,2014-09,2,-0
Germany,Lebanon,2014,9,2014-09,48,-0
Germany,Liberia,2014,9,2014-09,4,-0
Germany,Libya,2014,9,2014-09,46,-0
Germany,Mali,2014,9,2014-09,53,-0
Germany,Mauritania,2014,9,2014-09,3,-0
Germany,Mongolia,2014,9,2014-09,68,-0
Germany,Montenegro,2014,9,2014-09,62,-0
Germany,Morocco,2014,9,2014-09,129,-0
Germany,Myanmar,2014,9,2014-09,3,-0
Germany,Nepal,2014,9,2014-09,4,-0
Germany,Netherlands,2014,9,2014-09,2,-0
Germany,Niger,2014,9,2014-09,15,-0
Germany,Nigeria,2014,9,2014-09,365,-0
Germany,Pakistan,2014,9,2014-09,411,-0
Germany,Philippines,2014,9,2014-09,1,-0
Germany,Poland,2014,9,2014-09,2,-0
Germany,Rep. of Moldova,2014,9,2014-09,13,-0
Germany,Russian Federation,2014,9,2014-09,390,-0
Germany,Rwanda,2014,9,2014-09,7,-0
Germany,Saudi Arabia,2014,9,2014-09,1,-0
Germany,Senegal,2014,9,2014-09,59,-0
Germany,Serbia and Kosovo: S/RES/1244 (1999),2014,9,2014-09,1976,-0
Germany,Sierra Leone,2014,9,2014-09,18,-0
Germany,Slovenia,2014,9,2014-09,2,-0
Germany,Somalia,2014,9,2014-09,568,-0
Germany,South Sudan,2014,9,2014-09,3,-0
Germany,Sri Lanka,2014,9,2014-09,36,-0
Germany,Stateless,2014,9,2014-09,122,-0
Germany,Sudan,2014,9,2014-09,98,-0
Germany,Sweden,2014,9,2014-09,1,-0
Germany,Syrian Arab Rep.,2014,9,2014-09,4502,-0
Germany,Tajikistan,2014,9,2014-09,73,-0
Germany,Thailand,2014,9,2014-09,3,-0
Germany,The former Yugoslav Rep. of Macedonia,2014,9,2014-09,456,-0
Germany,Togo,2014,9,2014-09,16,-0
Germany,Tunisia,2014,9,2014-09,49,-0
Germany,Turkey,2014,9,2014-09,92,-0
Germany,Turkmenistan,2014,9,2014-09,34,-0
Germany,Uganda,2014,9,2014-09,5,-0
Germany,Ukraine,2014,9,2014-09,345,-0
